"EnrichmentMap::Data Set","EnrichmentMap::Overlap_genes","EnrichmentMap::Overlap_size","EnrichmentMap::similarity_coefficient","interaction","name","selected","shared interaction","shared name"
"GSEAresults","PTPN11|SHC1|PRKCA|PIK3R2|PIK3R1|HRAS|MAPK1|SOS1|MAPK3|SRC|GRB2|MAPK14","12","0.4269005847953216","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) ALPHA 6 BETA 4 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP244%HOMO SAPIENS","false","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) ALPHA 6 BETA 4 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP244%HOMO SAPIENS"
"GSEAresults","PTPN11|SHC1|PIK3R1|LYN|BTK|PTPN6|MAPK8|HRAS|STAT1|SOS1|CBL|BCL2|INPP5D|TEC|GRB2|MAPK14|CRKL|STAT5B","18","0.4287909836065574","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) EPO SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPO SIGNALING PATHWAY","false","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) EPO SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPO SIGNALING PATHWAY"
"GSEAresults","BAD|PTPN11|VAV1|SHC1|PIK3R2|PIK3R1|FOXO3|LYN|PTPN6|MAPK8|STAT1|MAPK1|SOS1|CBL|RPS6KB1|MAPK3|RAF1|BCL2|STAT3|CRK|GRB2|MAPK14|CRKL|FYN|STAT5B|RPS6|GAB2|MAP2K1|MAP2K2","29","0.48533990659055526","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) IL2%NETPATH%IL2","false","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) IL2%NETPATH%IL2"
"GSEAresults","SHC1|PRKCA|PIK3R1|MAPK8|HRAS|STAT1|PRKCB|SOS1|MAPK3|RAF1|STAT3|GRB2|FOS|MAP2K1","14","0.4629629629629629","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY","false","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY"
"GSEAresults","BAD|PTPN11|VAV1|SHC1|PIK3R2|PIK3R1|FOXO3|LYN|BTK|MAPK8|HRAS|STAT1|MAPK1|SOS1|CBL|RPS6KB1|EP300|MAPK3|STAT3|INPP5D|TEC|GRB2|FOS|MAPK14|FYN|STAT5B|GAB2|MAP2K1|MAP2K2","29","0.48320943347859524","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) IL6%NETPATH%IL6","false","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) IL6%NETPATH%IL6"
"GSEAresults","SHC1|PRKCA|MAPK8|HRAS|MAPK1|PRKCB|SOS1|MAPK3|RAF1|GRB2|MAPK14|CRKL|MAP2K1|MAP2K2","14","0.42934782608695654","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY","false","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY"
"GSEAresults","PTPN11|VAV1|SHC1|PIK3R2|PIK3R1|FOXO3|LYN|BTK|PTPN6|MAPK8|STAT1|MAPK1|PRKCB|SOS1|CBL|SH2B2|RPS6KB1|MAPK3|RAF1|BCL2|STAT3|DOK1|INPP5D|TEC|CRK|GRB2|FOS|MAPK14|CRKL|FYN|RPS6|RPS6KA1|GAB2|JUNB|MAP2K1|MAP2K2","36","0.5088528492783813","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BCR%NETPATH%BCR","false","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BCR%NETPATH%BCR"
"GSEAresults","PTPN11|SHC1|PIK3R1|MAPK8|HRAS|STAT1|MAPK1|PRKCB|SOS1|MAPK3|RAF1|BCL2|STAT3|GRB2|FOS|MAPK14|FYN|STAT5B|GAB2|MAP2K1|MAP2K2","21","0.3812206572769953","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) PID_IL2_1PATHWAY%MSIGDB_C2%PID_IL2_1PATHWAY","false","Geneset_Overlap","KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS (Geneset_Overlap_GSEAresults) PID_IL2_1PATHWAY%MSIGDB_C2%PID_IL2_1PATHWAY"
"GSEAresults","PTPN11|SHC1|PIK3R1|LYN|NFKB1|BTK|PTPN6|MAPK8|HRAS|RAPGEF1|SOS1|CBL|VAV2|TEC|GRB2|MAPK14|CRKL|PLCG2","18","0.4356060606060606","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) PID_EPO_PATHWAY%MSIGDB_C2%PID_EPO_PATHWAY","false","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) PID_EPO_PATHWAY%MSIGDB_C2%PID_EPO_PATHWAY"
"GSEAresults","PTPN11|VAV1|SHC1|PIK3R2|PIK3R1|LYN|BTK|PTPN6|MAPK8|HRAS|MAPK1|PRKCB|SOS1|CBL|RAF1|INPP5D|TEC|CRK|GRB2|MAPK14|CRKL|FYN|RPS6KA1|GAB2|MAP2K1|MAP2K2","26","0.4065957446808511","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS","false","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS"
"GSEAresults","PTPN11|VAV1|SHC1|PIK3R2|PIK3R1|LYN|PTPN6|MAPK8|HRAS|MAPK1|RAPGEF1|SOS1|CBL|SYK|JUN|RAF1|INPP5D|GRB2|CRKL|FYN|GAB2|MAP2K1","22","0.39663461538461536","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) IL-3 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP286%HOMO SAPIENS","false","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) IL-3 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP286%HOMO SAPIENS"
"GSEAresults","PTPN11|SHC1|PIK3R1|LYN|NFKB1|BTK|PTPN6|MAPK8|HRAS|RAPGEF1|SOS1|CBL|VAV2|INPP5D|TEC|GRB2|MAPK14|CRKL|PLCG2","19","0.4001358695652174","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) EPO SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPO SIGNALING PATHWAY","false","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) EPO SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPO SIGNALING PATHWAY"
"GSEAresults","SHC1|MAPK8|HRAS|MAPK1|RAC1|PRKCB|SOS1|JUN|RAF1|GRB2|MAPK14|CRKL|MAP2K1|MAP2K2","14","0.38389328063241107","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY","false","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY"
"GSEAresults","FOXO1|PTPN11|VAV1|SHC1|PIK3R2|PIK3R1|LYN|NFKB1|PTPRC|BTK|GSK3A|PTPN6|MAPK8|MAP4K1|PDPK1|MAPK1|MAP3K7|PRKCB|RAPGEF1|SOS1|NFATC2|CBL|SYK|ATF2|MAPK9|RELA|IKBKG|JUN|NFKBIA|RAF1|CREB1|BLNK|NFATC3|NCK1|GTF2I|CR2|LAT2|HCLS1|BRAF|CD81|BLK|DAPP1|BCL10|RASGRP3|VAV2|CD79B|CD79A|INPP5D|PIP5K1A|CD19|PIP5K1C|IKBKB|PTPN18|TEC|CRK|BCL6|GRB2|CD22|MAPK14|CRKL|CHUK|FYN|RPS6KA1|GAB2|LCK|GSK3B|PLCG2|MAP2K1|REL|MAP2K2","70","0.6912649250381542","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BCR%NETPATH%BCR","false","Geneset_Overlap","B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BCR%NETPATH%BCR"
"GSEAresults","PRKCA|DOK1|PIK3CA|SOS1|CRK|SHC1|SRC|PIK3R1|MAPK8|MAPK1|MAPK3|JUN|PTPN11|GRB2|GRB10|HRAS","16","0.4007155635062612","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) PID_RET_PATHWAY%MSIGDB_C2%PID_RET_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) PID_RET_PATHWAY%MSIGDB_C2%PID_RET_PATHWAY"
"GSEAresults","GAB2|SOS1|RAF1|SHC1|SRC|PIK3R1|CBL|INPP5D|PLCG2|EIF4EBP1|MAPK1|MAPK3|LYN|STAT5B|STAT1|STAT3|PTPN11|RPS6KB1|GRB2|PTPN6|MAP2K1|MAP2K2|RPS6","23","0.38723352713178294","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) M-CSF%IOB%M-CSF","false","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) M-CSF%IOB%M-CSF"
"GSEAresults","SHC1|PIK3R1|FOXO3|MAPK1|FYN|MAPK3|STAT5B|BAD|STAT1|STAT3|IL7R|GSK3B|GSK3A|CLTC|JAK3|MAP2K1|MAP2K2","17","0.47322375397667016","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) IL-7%NETPATH%IL-7","false","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) IL-7%NETPATH%IL-7"
"GSEAresults","GAB2|PIK3CA|BTK|SRC|RELA|MAPK8|EIF4EBP1|MAPK1|FYN|MAPK3|LYN|STAT5B|YES1|STAT1|STAT3|PTPN11|MAPK14|MTOR|TEC|FES|IL7R|MAP2K1|MAP2K2|RPS6","24","0.45915578499848164","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) THYMIC STROMAL LYMPHOPOIETIN (TSLP) SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2203%HOMO SAPIENS","false","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) THYMIC STROMAL LYMPHOPOIETIN (TSLP) SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2203%HOMO SAPIENS"
"GSEAresults","BTK|SOS1|SHC1|PIK3R1|CBL|MAPK8|PLCG2|SH2B3|LYN|STAT5B|STAT1|PTPN11|MAPK14|EPOR|TEC|GRB2|PTPN6|CRKL|HRAS","19","0.46494708994708994","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) PID_EPO_PATHWAY%MSIGDB_C2%PID_EPO_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) PID_EPO_PATHWAY%MSIGDB_C2%PID_EPO_PATHWAY"
"GSEAresults","PIK3CA|SOS1|RAF1|PIK3R1|MAPK8|MAPK3|STAT5B|JUN|BAD|STAT1|GRB2|CRKL|HRAS|MAP2K1","14","0.4548408057179987","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_GLEEVEC_PATHWAY%MSIGDB_C2%BIOCARTA_GLEEVEC_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_GLEEVEC_PATHWAY%MSIGDB_C2%BIOCARTA_GLEEVEC_PATHWAY"
"GSEAresults","PIK3R2|PIK3R1|MAPK1|FYN|MAPK3|STAT5B|BAD|STAT1|STAT3|IL7R|GSK3B|JAK3|MAP2K1|MAP2K2","14","0.4015151515151515","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) IL-7 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP205%HOMO SAPIENS","false","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) IL-7 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP205%HOMO SAPIENS"
"GSEAresults","VAV1|DOK1|PIK3CA|KIT|SOS1|RAF1|SHC1|PIK3R1|CBL|FOXO3|MAPK8|SH2B3|SH2B2|MAPK3|LYN|BAD|STAT1|STAT3|PTPN11|EPOR|TEC|RPS6KB1|GRB2|PTPN6|GSK3B|CRKL|SPRED1|GRB10|HRAS|MAP2K1|MAP2K2|MATK","32","0.5904761904761905","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY"
"GSEAresults","PRKCA|SOS1|RAF1|SHC1|PAK1|MAPK8|MAPK1|MAPK3|JUN|MAPK14|GRB2|CRKL|HRAS|MAP2K1|MAP2K2|PRKCB","16","0.4442116291251964","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%NETPATH%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY"
"GSEAresults","GRB2|MAPK1|SOS1|MAP2K2|HRAS|STAT3|RAF1|MAP2K1|PRKCB|MAPK3|PRKCA","11","0.3781833616298812","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) NON-SMALL CELL LUNG CANCER%WIKIPATHWAYS_20210210%WP4255%HOMO SAPIENS","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) NON-SMALL CELL LUNG CANCER%WIKIPATHWAYS_20210210%WP4255%HOMO SAPIENS"
"GSEAresults","GRB2|MAPK1|SOS1|MAP2K2|HRAS|SHC1|MAPK14|RAF1|MAP2K1|PRKCB|FYN|MAPK8","12","0.38555691554467564","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) B CELL RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP23%HOMO SAPIENS"
"GSEAresults","GRB2|SOS1|MAP2K2|HRAS|SHC1|STAT3|RAF1|STAT1|MAP2K1|MAPK3|MAPK8","11","0.387687969924812","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)"
"GSEAresults","GRB2|MAPK1|SOS1|MAP2K2|HRAS|SHC1|MAPK14|STAT3|RAF1|STAT1|MAP2K1|PRKCB|FYN|MAPK3|PRKCA|MAPK8","16","0.5223184543637575","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) KITRECEPTOR%NETPATH%KITRECEPTOR","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) KITRECEPTOR%NETPATH%KITRECEPTOR"
"GSEAresults","GRB2|SOS1|MAP2K2|HRAS|SHC1|STAT3|RAF1|STAT1|MAP2K1|MAPK3|MAPK8","11","0.40405701754385964","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY"
"GSEAresults","GRB2|MAPK1|SOS1|PTK2B|MAP2K2|SHC1|STAT3|RAF1|STAT1|MAP2K1|MAPK3","11","0.3973168214654283","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) M-CSF%IOB%M-CSF","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) M-CSF%IOB%M-CSF"
"GSEAresults","GRB2|MAPK1|SOS1|MAP2K2|HRAS|SHC1|STAT3|RAF1|STAT1|MAP2K1|FYN|MAPK3|PRKCA|MAPK8","14","0.42533162173726996","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) PDGFR-BETA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-BETA SIGNALING PATHWAY","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) PDGFR-BETA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-BETA SIGNALING PATHWAY"
"GSEAresults","GRB2|MAPK1|SOS1|HRAS|SHC1|STAT3|RAF1|MAP2K1|FYN|MAPK3|MAPK8","11","0.406494960806271","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) IL-3 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP286%HOMO SAPIENS","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) IL-3 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP286%HOMO SAPIENS"
"GSEAresults","MAPK1|CALM2|MAP2K2|RAF1|MAP2K1|PRKCB|MAPK3|PRKCA","8","0.37815126050420167","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) COMMON PATHWAYS UNDERLYING DRUG ADDICTION%WIKIPATHWAYS_20210210%WP2636%HOMO SAPIENS","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) COMMON PATHWAYS UNDERLYING DRUG ADDICTION%WIKIPATHWAYS_20210210%WP2636%HOMO SAPIENS"
"GSEAresults","GRB2|MAPK1|SOS1|MAP2K2|HRAS|SHC1|STAT3|RAF1|STAT1|MAP2K1|FYN|MAPK3|PRKCA|MAPK8","14","0.44368986983588","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY"
"GSEAresults","GRB2|MAPK1|SOS1|MAP2K2|HRAS|SHC1|MAPK14|STAT3|RAF1|STAT1|MAP2K1|PRKCB|FYN|MAPK3|PRKCA|MAPK8","16","0.5810526315789474","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS"
"GSEAresults","MAPK1|PTK2B|HRAS|RAF1|MAP2K1|PRKCB|MAPK3|PRKCA","8","0.4205128205128205","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY"
"GSEAresults","GRB2|MAPK1|SOS1|PTK2B|MAP2K2|SHC1|MAPK14|STAT3|RAF1|STAT1|MAP2K1|FYN|MAPK3|MAPK8","14","0.4698703279938978","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) IL2%NETPATH%IL2","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) IL2%NETPATH%IL2"
"GSEAresults","GRB2|SOS1|HRAS|SHC1|STAT3|RAF1|STAT1|MAP2K1|PRKCB|MAPK3|PRKCA|MAPK8","12","0.5300751879699248","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY","false","Geneset_Overlap","BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY"
